beta,gamma,t,S,I,R,dS_dt,dI_dt,dR_dt
0.5390508031418598,0.39187497004845034,19.517757993459487,0.8265130748645806,0.047979296740483846,0.12550762839493543,-0.015286249868620871,0.0011095224518567343,0.014176727416764047
0.5390508031418598,0.39187497004845034,20.91188356442088,0.8068252031150559,0.047509585420042966,0.14566521146490102,-0.01623519893330677,0.0014458896418876425,0.01478930929141914
0.5390508031418598,0.39187497004845034,22.306009135382272,0.7812452628994444,0.052010800185571394,0.1667439369149841,-0.01646974213463459,0.0008560881561492893,0.015613653978485333
0.5390508031418598,0.39187497004845034,23.700134706343665,0.7609034258009872,0.04989657419901279,0.1892,-0.0141165681482594,-0.0009153234100619141,0.015031891558321367
0.5390508031418598,0.39187497004845034,25.094260277305057,0.7418847256400293,0.049458648642237604,0.20865662571773314,-0.013014353928164024,-0.0008844634236544399,0.013898817351818471
0.5390508031418598,0.39187497004845034,26.488385848266446,0.7246161385993966,0.04743046804801938,0.227953393352584,-0.011950487123936537,-0.0009520871636252357,0.01290257428756178
0.5390508031418598,0.39187497004845034,27.88251141922784,0.7085637662701798,0.04680399052104952,0.24463224320877078,-0.01312270861048212,0.00022833006985676502,0.012894378540625459
0.5390508031418598,0.39187497004845034,29.276636990189232,0.6880267313310997,0.048067109626032806,0.26390615904286757,-0.014649364680277194,-0.00014141126821402838,0.014790775948491194
0.5390508031418598,0.39187497004845034,30.670762561150624,0.6677176584719536,0.04640970039097101,0.28587264113707544,-0.012449164072311253,-0.0027457025356864492,0.01519486660799764
0.5390508031418598,0.39187497004845034,32.06488813211202,0.6533153353904938,0.04041140139552478,0.3062732632139814,-0.01099973812544347,-0.0012812599729768656,0.012280998098420315
0.5390508031418598,0.39187497004845034,33.45901370307341,0.6370476260828343,0.042837225808218304,0.3201151481089474,-0.010850616382870965,-0.0008448780660605792,0.011695494448931573
0.5390508031418598,0.39187497004845034,34.8531392740348,0.6230610918703877,0.038055669163045855,0.33888323896656647,-0.010137468691666124,-0.0013640734169977527,0.011501542108663873
0.5390508031418598,0.39187497004845034,36.247264844996195,0.6087818174270897,0.039033846545607806,0.3521843360273025,-0.009734640994231297,-0.00021994376782661848,0.009954584762057864
0.5390508031418598,0.39187497004845034,37.64139041595758,0.595918468002014,0.0374424107012445,0.36663912129674137,-0.00987851249328997,-0.0011292132857936166,0.0110077257790836
0.5390508031418598,0.39187497004845034,39.03551598691897,0.5812380436871756,0.03588531631201938,0.3828766400008051,-0.01069124445422348,-0.0004878446104963092,0.011179089064719844
0.5390508031418598,0.39187497004845034,40.429641557880366,0.5661085934439497,0.03608217740894729,0.397809229147103,-0.01031308592061736,-0.0006544960159336321,0.010967581936550952
0.5390508031418598,0.39187497004845034,41.82376712884176,0.5524825700922664,0.03406041704820852,0.413457012859525,-0.009094271830727363,-0.0010447512277447623,0.010139023058472113
0.5390508031418598,0.39187497004845034,43.21789269980315,0.5407514796269679,0.03316914860516273,0.4260793717678693,-0.007844377246035983,-0.0009532250898617502,0.008797602335897742
0.5390508031418598,0.39187497004845034,44.612018270764544,0.5306104762783335,0.031402586102892045,0.4379869376187745,-0.0066534464374592706,-0.002545676742786116,0.009199123180245433
0.5390508031418598,0.39187497004845034,46.00614384172594,0.5222,0.026071162520123065,0.45172883747987697,-0.0060220654674671414,-0.0023391739600218727,0.008361239427488981
0.5390508031418598,0.39187497004845034,47.40026941268733,0.5138194453619345,0.024880381637705017,0.46130017300036047,-0.006477195230726679,-0.0011776248496194065,0.00765482008034607
0.5390508031418598,0.39187497004845034,48.79439498364872,0.5041399530014695,0.022787648688415103,0.4730723983101154,-0.005979080599733788,-0.00170609741816049,0.00768517801789434
0.5390508031418598,0.39187497004845034,50.188520554610115,0.4971482670520784,0.020123353563287514,0.4827283793846342,-0.005268508983084591,-0.0016018109161215436,0.006870319899206112
0.5390508031418598,0.39187497004845034,51.58264612557151,0.48945002681315347,0.01832139757239483,0.49222857561445166,-0.005818831446967654,-0.0009204629620348159,0.0067392944090024776
0.5390508031418598,0.39187497004845034,52.97677169653289,0.48092390362541454,0.01755687165829631,0.5015192247162892,-0.005343634778484374,-0.0007324866740599841,0.006076121452544381
